external_id,subject_id,subject_name,subject_fullname,root_name
1248779,92,Hücre ve Doku Mühendisliği,Fen > Mühendislik > Hücre ve Doku Mühendisliği,Fen
1248779,123,"Malzeme Bilimleri, Biyomalzemeler","Fen > Mühendislik > Malzeme Bilimleri, Biyomalzemeler",Fen
1248779,157,Ortopedi,Fen > Tıp > Ortopedi,Fen
1248786,52,Diş Hekimliği,Fen > Diş Hekimliği > Diş Hekimliği,Fen
1248786,92,Hücre ve Doku Mühendisliği,Fen > Mühendislik > Hücre ve Doku Mühendisliği,Fen
1248786,123,"Malzeme Bilimleri, Biyomalzemeler","Fen > Mühendislik > Malzeme Bilimleri, Biyomalzemeler",Fen
1248786,41,Cerrahi,Fen > Tıp > Cerrahi,Fen
1248791,22,Asya Çalışmaları,Sosyal > Sosyal > Asya Çalışmaları,Sosyal
1248791,25,Beslenme ve Diyetetik,Sosyal > Sosyal > Beslenme ve Diyetetik,Sosyal
1248791,26,Beşeri Bilimler,Sosyal > Sosyal > Beşeri Bilimler,Sosyal
1248791,159,"Otelcilik, Konaklama, Spor ve Turizm","Sosyal > Sosyal > Otelcilik, Konaklama, Spor ve Turizm",Sosyal
1248845,28,"Bilgisayar Bilimleri, Bilgi Sistemleri","Fen > Mühendislik > Bilgisayar Bilimleri, Bilgi Sistemleri",Fen
1248845,29,"Bilgisayar Bilimleri, Donanım ve Mimari","Fen > Mühendislik > Bilgisayar Bilimleri, Donanım ve Mimari",Fen
1248845,30,"Bilgisayar Bilimleri, Sibernitik","Fen > Mühendislik > Bilgisayar Bilimleri, Sibernitik",Fen
1248845,31,"Bilgisayar Bilimleri, Teori ve Metotlar","Fen > Mühendislik > Bilgisayar Bilimleri, Teori ve Metotlar",Fen
1248845,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen
1248845,33,"Bilgisayar Bilimleri, Yazılım Mühendisliği","Fen > Mühendislik > Bilgisayar Bilimleri, Yazılım Mühendisliği",Fen
1248845,141,"Mühendislik, Elektrik ve Elektronik","Fen > Mühendislik > Mühendislik, Elektrik ve Elektronik",Fen
1248847,127,"Malzeme Bilimleri, Özellik ve Test","Fen > Mühendislik > Malzeme Bilimleri, Özellik ve Test",Fen
1248847,148,Nanobilim ve Nanoteknoloji,Fen > Mühendislik > Nanobilim ve Nanoteknoloji,Fen
1248847,70,"Fizik, Atomik ve Moleküler Kimya","Fen > Temel Bilimler > Fizik, Atomik ve Moleküler Kimya",Fen
1248847,71,"Fizik, Katı Hal","Fen > Temel Bilimler > Fizik, Katı Hal",Fen
1248847,132,Matematik,Fen > Temel Bilimler > Matematik,Fen
1248847,190,Termodinamik,Fen > Temel Bilimler > Termodinamik,Fen
1248858,28,"Bilgisayar Bilimleri, Bilgi Sistemleri","Fen > Mühendislik > Bilgisayar Bilimleri, Bilgi Sistemleri",Fen
1248858,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen
1248864,123,"Malzeme Bilimleri, Biyomalzemeler","Fen > Mühendislik > Malzeme Bilimleri, Biyomalzemeler",Fen
1248864,139,"Mühendislik, Biyotıp","Fen > Mühendislik > Mühendislik, Biyotıp",Fen
1248864,40,Biyoteknoloji ve Uygulamalı Mikrobiyoloji,Fen > Tıp > Biyoteknoloji ve Uygulamalı Mikrobiyoloji,Fen
1248864,41,Cerrahi,Fen > Tıp > Cerrahi,Fen
1248867,128,"Malzeme Bilimleri, Seramik","Fen > Mühendislik > Malzeme Bilimleri, Seramik",Fen
1248867,127,"Malzeme Bilimleri, Özellik ve Test","Fen > Mühendislik > Malzeme Bilimleri, Özellik ve Test",Fen
1248867,138,Mineraloji,Fen > Temel Bilimler > Mineraloji,Fen
1248874,33,"Bilgisayar Bilimleri, Yazılım Mühendisliği","Fen > Mühendislik > Bilgisayar Bilimleri, Yazılım Mühendisliği",Fen
1248874,122,Maden İşletme ve Cevher Hazırlama,Fen > Mühendislik > Maden İşletme ve Cevher Hazırlama,Fen
1248874,27,"Bilgi, Belge Yönetimi","Sosyal > Sosyal > Bilgi, Belge Yönetimi",Sosyal
1248875,29,"Bilgisayar Bilimleri, Donanım ve Mimari","Fen > Mühendislik > Bilgisayar Bilimleri, Donanım ve Mimari",Fen
1248875,33,"Bilgisayar Bilimleri, Yazılım Mühendisliği","Fen > Mühendislik > Bilgisayar Bilimleri, Yazılım Mühendisliği",Fen
1248875,141,"Mühendislik, Elektrik ve Elektronik","Fen > Mühendislik > Mühendislik, Elektrik ve Elektronik",Fen
1248879,70,"Fizik, Atomik ve Moleküler Kimya","Fen > Temel Bilimler > Fizik, Atomik ve Moleküler Kimya",Fen
1248879,76,"Fizik, Uygulamalı","Fen > Temel Bilimler > Fizik, Uygulamalı",Fen
1248879,190,Termodinamik,Fen > Temel Bilimler > Termodinamik,Fen
1248879,34,Bilim Felsefesi ve Tarihi,Sosyal > Sosyal > Bilim Felsefesi ve Tarihi,Sosyal
1248879,67,Felsefe,Sosyal > Sosyal > Felsefe,Sosyal
1249033,22,Asya Çalışmaları,Sosyal > Sosyal > Asya Çalışmaları,Sosyal
1249033,199,Uluslararası İlişkiler,Sosyal > Sosyal > Uluslararası İlişkiler,Sosyal
1249157,83,Gıda Bilimi ve Teknolojisi,Fen > Mühendislik > Gıda Bilimi ve Teknolojisi,Fen
1249157,62,Entomoloji,Fen > Temel Bilimler > Entomoloji,Fen
1249157,110,"Kimya, Analitik","Fen > Temel Bilimler > Kimya, Analitik",Fen
1249157,180,Spektroskopi,Fen > Temel Bilimler > Spektroskopi,Fen
1249157,207,Zooloji,Fen > Temel Bilimler > Zooloji,Fen
1249164,24,Balıkçılık,Fen > Temel Bilimler > Balıkçılık,Fen
1249164,158,Oşinografi,Fen > Temel Bilimler > Oşinografi,Fen
1249165,24,Balıkçılık,Fen > Temel Bilimler > Balıkçılık,Fen
1249165,48,Deniz ve Tatlı Su Biyolojisi,Fen > Temel Bilimler > Deniz ve Tatlı Su Biyolojisi,Fen
1249165,158,Oşinografi,Fen > Temel Bilimler > Oşinografi,Fen
1249167,24,Balıkçılık,Fen > Temel Bilimler > Balıkçılık,Fen
1249167,48,Deniz ve Tatlı Su Biyolojisi,Fen > Temel Bilimler > Deniz ve Tatlı Su Biyolojisi,Fen
1249167,158,Oşinografi,Fen > Temel Bilimler > Oşinografi,Fen
1249218,77,Fizyoloji,Fen > Tıp > Fizyoloji,Fen
1249218,87,Halk ve Çevre Sağlığı,Fen > Tıp > Halk ve Çevre Sağlığı,Fen
1249218,162,Patoloji,Fen > Tıp > Patoloji,Fen
1249218,191,Tıbbi Araştırmalar Deneysel,Fen > Tıp > Tıbbi Araştırmalar Deneysel,Fen
1249218,96,İmmünoloji,Fen > Tıp > İmmünoloji,Fen
1249218,201,Veterinerlik,Fen > Veterinerlik > Veterinerlik,Fen
1249227,122,Maden İşletme ve Cevher Hazırlama,Fen > Mühendislik > Maden İşletme ve Cevher Hazırlama,Fen
1249227,129,"Malzeme Bilimleri, Tekstil","Fen > Mühendislik > Malzeme Bilimleri, Tekstil",Fen
1249227,133,Metalürji Mühendisliği,Fen > Mühendislik > Metalürji Mühendisliği,Fen
1249227,140,"Mühendislik, Deniz","Fen > Mühendislik > Mühendislik, Deniz",Fen
1249227,144,"Mühendislik, Kimya","Fen > Mühendislik > Mühendislik, Kimya",Fen
1249230,20,Arkeoloji,Sosyal > Sosyal > Arkeoloji,Sosyal
1249230,22,Asya Çalışmaları,Sosyal > Sosyal > Asya Çalışmaları,Sosyal
1249230,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1249294,22,Asya Çalışmaları,Sosyal > Sosyal > Asya Çalışmaları,Sosyal
1249294,42,Coğrafya,Sosyal > Sosyal > Coğrafya,Sosyal
1249294,108,Kamu Yönetimi,Sosyal > Sosyal > Kamu Yönetimi,Sosyal
1249294,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1249339,139,"Mühendislik, Biyotıp","Fen > Mühendislik > Mühendislik, Biyotıp",Fen
1249339,145,"Mühendislik, Makine","Fen > Mühendislik > Mühendislik, Makine",Fen
1249339,169,Rehabilitasyon,Fen > Tıp > Rehabilitasyon,Fen
1249339,171,Romatoloji,Fen > Tıp > Romatoloji,Fen
1249383,77,Fizyoloji,Fen > Tıp > Fizyoloji,Fen
1249383,80,Genel ve Dahili Tıp,Fen > Tıp > Genel ve Dahili Tıp,Fen
1249383,107,Kalp ve Kalp Damar Sistemi,Fen > Tıp > Kalp ve Kalp Damar Sistemi,Fen
1249395,92,Hücre ve Doku Mühendisliği,Fen > Mühendislik > Hücre ve Doku Mühendisliği,Fen
1249395,37,Biyokimya ve Moleküler Biyoloji,Fen > Tıp > Biyokimya ve Moleküler Biyoloji,Fen
1249395,91,Hücre Biyolojisi,Fen > Tıp > Hücre Biyolojisi,Fen
1249395,106,Kadın Hastalıkları ve Doğum,Fen > Tıp > Kadın Hastalıkları ve Doğum,Fen
1249395,153,Onkoloji,Fen > Tıp > Onkoloji,Fen
1249395,191,Tıbbi Araştırmalar Deneysel,Fen > Tıp > Tıbbi Araştırmalar Deneysel,Fen
1249395,193,Tıbbi İnformatik,Fen > Tıp > Tıbbi İnformatik,Fen
1249412,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1249412,120,Limnoloji,Fen > Temel Bilimler > Limnoloji,Fen
1249412,158,Oşinografi,Fen > Temel Bilimler > Oşinografi,Fen
1249412,182,Su Kaynakları,Fen > Temel Bilimler > Su Kaynakları,Fen
1249412,207,Zooloji,Fen > Temel Bilimler > Zooloji,Fen
1249412,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen
1249462,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1249462,57,Ekoloji,Fen > Temel Bilimler > Ekoloji,Fen
1249462,118,Kuş Bilimi,Fen > Temel Bilimler > Kuş Bilimi,Fen
1249462,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen
1249462,23,Bahçe Bitkileri,Fen > Ziraat > Bahçe Bitkileri,Fen
1249535,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1249535,48,Deniz ve Tatlı Su Biyolojisi,Fen > Temel Bilimler > Deniz ve Tatlı Su Biyolojisi,Fen
1249535,120,Limnoloji,Fen > Temel Bilimler > Limnoloji,Fen
1249535,182,Su Kaynakları,Fen > Temel Bilimler > Su Kaynakları,Fen
1249535,207,Zooloji,Fen > Temel Bilimler > Zooloji,Fen
1249535,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen
1249590,22,Asya Çalışmaları,Sosyal > Sosyal > Asya Çalışmaları,Sosyal
1249683,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1249683,118,Kuş Bilimi,Fen > Temel Bilimler > Kuş Bilimi,Fen
1249683,35,Bitki Bilimleri,Fen > Ziraat > Bitki Bilimleri,Fen
1249712,20,Arkeoloji,Sosyal > Sosyal > Arkeoloji,Sosyal
1249712,22,Asya Çalışmaları,Sosyal > Sosyal > Asya Çalışmaları,Sosyal
1249712,108,Kamu Yönetimi,Sosyal > Sosyal > Kamu Yönetimi,Sosyal
1249712,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1249712,199,Uluslararası İlişkiler,Sosyal > Sosyal > Uluslararası İlişkiler,Sosyal
1249712,93,İktisat,Sosyal > Sosyal > İktisat,Sosyal
1249712,101,İşletme,Sosyal > Sosyal > İşletme,Sosyal
1249712,102,İşletme Finans,Sosyal > Sosyal > İşletme Finans,Sosyal
1249719,123,"Malzeme Bilimleri, Biyomalzemeler","Fen > Mühendislik > Malzeme Bilimleri, Biyomalzemeler",Fen
1249719,125,"Malzeme Bilimleri, Kaplamalar ve Filmler","Fen > Mühendislik > Malzeme Bilimleri, Kaplamalar ve Filmler",Fen
1249719,126,"Malzeme Bilimleri, Kompozitler","Fen > Mühendislik > Malzeme Bilimleri, Kompozitler",Fen
1249719,124,"Malzeme Bilimleri, Kâğıt ve Ahşap","Fen > Mühendislik > Malzeme Bilimleri, Kâğıt ve Ahşap",Fen
1249719,128,"Malzeme Bilimleri, Seramik","Fen > Mühendislik > Malzeme Bilimleri, Seramik",Fen
1249719,129,"Malzeme Bilimleri, Tekstil","Fen > Mühendislik > Malzeme Bilimleri, Tekstil",Fen
1249719,127,"Malzeme Bilimleri, Özellik ve Test","Fen > Mühendislik > Malzeme Bilimleri, Özellik ve Test",Fen
1249719,148,Nanobilim ve Nanoteknoloji,Fen > Mühendislik > Nanobilim ve Nanoteknoloji,Fen
1249730,71,"Fizik, Katı Hal","Fen > Temel Bilimler > Fizik, Katı Hal",Fen
1249730,190,Termodinamik,Fen > Temel Bilimler > Termodinamik,Fen
1249743,71,"Fizik, Katı Hal","Fen > Temel Bilimler > Fizik, Katı Hal",Fen
1249771,81,Genetik ve Kalıtım,Fen > Temel Bilimler > Genetik ve Kalıtım,Fen
1249771,160,Paleontoloji,Fen > Temel Bilimler > Paleontoloji,Fen
1249771,20,Arkeoloji,Sosyal > Sosyal > Arkeoloji,Sosyal
1249771,26,Beşeri Bilimler,Sosyal > Sosyal > Beşeri Bilimler,Sosyal
1249771,64,Etik,Sosyal > Sosyal > Etik,Sosyal
1249771,67,Felsefe,Sosyal > Sosyal > Felsefe,Sosyal
1249889,83,Gıda Bilimi ve Teknolojisi,Fen > Mühendislik > Gıda Bilimi ve Teknolojisi,Fen
1249889,139,"Mühendislik, Biyotıp","Fen > Mühendislik > Mühendislik, Biyotıp",Fen
1249889,41,Cerrahi,Fen > Tıp > Cerrahi,Fen
1249914,141,"Mühendislik, Elektrik ve Elektronik","Fen > Mühendislik > Mühendislik, Elektrik ve Elektronik",Fen
1249914,148,Nanobilim ve Nanoteknoloji,Fen > Mühendislik > Nanobilim ve Nanoteknoloji,Fen
1249914,71,"Fizik, Katı Hal","Fen > Temel Bilimler > Fizik, Katı Hal",Fen
1249917,39,Biyoloji Çeşitliliğinin Korunması,Fen > Temel Bilimler > Biyoloji Çeşitliliğinin Korunması,Fen
1249917,57,Ekoloji,Fen > Temel Bilimler > Ekoloji,Fen
1249917,118,Kuş Bilimi,Fen > Temel Bilimler > Kuş Bilimi,Fen
1249917,207,Zooloji,Fen > Temel Bilimler > Zooloji,Fen
1249917,201,Veterinerlik,Fen > Veterinerlik > Veterinerlik,Fen
1249917,42,Coğrafya,Sosyal > Sosyal > Coğrafya,Sosyal
1249917,44,Çevre Çalışmaları,Sosyal > Sosyal > Çevre Çalışmaları,Sosyal
1249924,104,Jeoloji,Fen > Mühendislik > Jeoloji,Fen
1249924,122,Maden İşletme ve Cevher Hazırlama,Fen > Mühendislik > Maden İşletme ve Cevher Hazırlama,Fen
1249924,138,Mineraloji,Fen > Temel Bilimler > Mineraloji,Fen
1249928,123,"Malzeme Bilimleri, Biyomalzemeler","Fen > Mühendislik > Malzeme Bilimleri, Biyomalzemeler",Fen
1249928,125,"Malzeme Bilimleri, Kaplamalar ve Filmler","Fen > Mühendislik > Malzeme Bilimleri, Kaplamalar ve Filmler",Fen
1249928,127,"Malzeme Bilimleri, Özellik ve Test","Fen > Mühendislik > Malzeme Bilimleri, Özellik ve Test",Fen
1249928,133,Metalürji Mühendisliği,Fen > Mühendislik > Metalürji Mühendisliği,Fen
1249928,144,"Mühendislik, Kimya","Fen > Mühendislik > Mühendislik, Kimya",Fen
1250099,122,Maden İşletme ve Cevher Hazırlama,Fen > Mühendislik > Maden İşletme ve Cevher Hazırlama,Fen
1250099,143,"Mühendislik, Jeoloji","Fen > Mühendislik > Mühendislik, Jeoloji",Fen
1250099,14,Akustik,Fen > Temel Bilimler > Akustik,Fen
1250148,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1250148,180,Spektroskopi,Fen > Temel Bilimler > Spektroskopi,Fen
1250148,190,Termodinamik,Fen > Temel Bilimler > Termodinamik,Fen
1250317,175,Savunma Bilimleri,Fen > Mühendislik > Savunma Bilimleri,Fen
1250317,22,Asya Çalışmaları,Sosyal > Sosyal > Asya Çalışmaları,Sosyal
1250317,67,Felsefe,Sosyal > Sosyal > Felsefe,Sosyal
1250317,119,Kültürel Çalışmalar,Sosyal > Sosyal > Kültürel Çalışmalar,Sosyal
1250317,176,Siyasi Bilimler,Sosyal > Sosyal > Siyasi Bilimler,Sosyal
1250319,22,Asya Çalışmaları,Sosyal > Sosyal > Asya Çalışmaları,Sosyal
1250319,51,Din Bilimi,Sosyal > Sosyal > Din Bilimi,Sosyal
1250319,176,Siyasi Bilimler,Sosyal > Sosyal > Siyasi Bilimler,Sosyal
1250420,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1250420,77,Fizyoloji,Fen > Tıp > Fizyoloji,Fen
1250420,201,Veterinerlik,Fen > Veterinerlik > Veterinerlik,Fen
1250467,28,"Bilgisayar Bilimleri, Bilgi Sistemleri","Fen > Mühendislik > Bilgisayar Bilimleri, Bilgi Sistemleri",Fen
1250467,29,"Bilgisayar Bilimleri, Donanım ve Mimari","Fen > Mühendislik > Bilgisayar Bilimleri, Donanım ve Mimari",Fen
1250467,30,"Bilgisayar Bilimleri, Sibernitik","Fen > Mühendislik > Bilgisayar Bilimleri, Sibernitik",Fen
1250467,31,"Bilgisayar Bilimleri, Teori ve Metotlar","Fen > Mühendislik > Bilgisayar Bilimleri, Teori ve Metotlar",Fen
1250467,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen
1250467,33,"Bilgisayar Bilimleri, Yazılım Mühendisliği","Fen > Mühendislik > Bilgisayar Bilimleri, Yazılım Mühendisliği",Fen
1250467,132,Matematik,Fen > Temel Bilimler > Matematik,Fen
1250467,99,İstatistik ve Olasılık,Fen > Temel Bilimler > İstatistik ve Olasılık,Fen
1250469,118,Kuş Bilimi,Fen > Temel Bilimler > Kuş Bilimi,Fen
1250469,158,Oşinografi,Fen > Temel Bilimler > Oşinografi,Fen
1250469,160,Paleontoloji,Fen > Temel Bilimler > Paleontoloji,Fen
1250469,20,Arkeoloji,Sosyal > Sosyal > Arkeoloji,Sosyal
1250469,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1250507,160,Paleontoloji,Fen > Temel Bilimler > Paleontoloji,Fen
1250507,20,Arkeoloji,Sosyal > Sosyal > Arkeoloji,Sosyal
1250572,160,Paleontoloji,Fen > Temel Bilimler > Paleontoloji,Fen
1250572,20,Arkeoloji,Sosyal > Sosyal > Arkeoloji,Sosyal
1250572,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1250580,22,Asya Çalışmaları,Sosyal > Sosyal > Asya Çalışmaları,Sosyal
1250580,176,Siyasi Bilimler,Sosyal > Sosyal > Siyasi Bilimler,Sosyal
1250580,199,Uluslararası İlişkiler,Sosyal > Sosyal > Uluslararası İlişkiler,Sosyal
1250581,175,Savunma Bilimleri,Fen > Mühendislik > Savunma Bilimleri,Fen
1250581,22,Asya Çalışmaları,Sosyal > Sosyal > Asya Çalışmaları,Sosyal
1250581,176,Siyasi Bilimler,Sosyal > Sosyal > Siyasi Bilimler,Sosyal
1250581,199,Uluslararası İlişkiler,Sosyal > Sosyal > Uluslararası İlişkiler,Sosyal
1250635,22,Asya Çalışmaları,Sosyal > Sosyal > Asya Çalışmaları,Sosyal
1250635,42,Coğrafya,Sosyal > Sosyal > Coğrafya,Sosyal
1250635,119,Kültürel Çalışmalar,Sosyal > Sosyal > Kültürel Çalışmalar,Sosyal
1250635,176,Siyasi Bilimler,Sosyal > Sosyal > Siyasi Bilimler,Sosyal
1250635,199,Uluslararası İlişkiler,Sosyal > Sosyal > Uluslararası İlişkiler,Sosyal
1250638,160,Paleontoloji,Fen > Temel Bilimler > Paleontoloji,Fen
1250638,20,Arkeoloji,Sosyal > Sosyal > Arkeoloji,Sosyal
1250638,22,Asya Çalışmaları,Sosyal > Sosyal > Asya Çalışmaları,Sosyal
1250638,42,Coğrafya,Sosyal > Sosyal > Coğrafya,Sosyal
1250638,119,Kültürel Çalışmalar,Sosyal > Sosyal > Kültürel Çalışmalar,Sosyal
1250638,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1250639,22,Asya Çalışmaları,Sosyal > Sosyal > Asya Çalışmaları,Sosyal
1250639,42,Coğrafya,Sosyal > Sosyal > Coğrafya,Sosyal
1250639,119,Kültürel Çalışmalar,Sosyal > Sosyal > Kültürel Çalışmalar,Sosyal
1250639,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1250639,199,Uluslararası İlişkiler,Sosyal > Sosyal > Uluslararası İlişkiler,Sosyal
1250643,137,Mimarlık,Fen > Mühendislik > Mimarlık,Fen
1250643,20,Arkeoloji,Sosyal > Sosyal > Arkeoloji,Sosyal
1250643,22,Asya Çalışmaları,Sosyal > Sosyal > Asya Çalışmaları,Sosyal
1250643,42,Coğrafya,Sosyal > Sosyal > Coğrafya,Sosyal
1250643,119,Kültürel Çalışmalar,Sosyal > Sosyal > Kültürel Çalışmalar,Sosyal
1250643,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1250676,160,Paleontoloji,Fen > Temel Bilimler > Paleontoloji,Fen
1250676,20,Arkeoloji,Sosyal > Sosyal > Arkeoloji,Sosyal
1250682,160,Paleontoloji,Fen > Temel Bilimler > Paleontoloji,Fen
1250682,202,Viroloji,Fen > Temel Bilimler > Viroloji,Fen
1250682,20,Arkeoloji,Sosyal > Sosyal > Arkeoloji,Sosyal
1250685,160,Paleontoloji,Fen > Temel Bilimler > Paleontoloji,Fen
1250685,20,Arkeoloji,Sosyal > Sosyal > Arkeoloji,Sosyal
1250689,160,Paleontoloji,Fen > Temel Bilimler > Paleontoloji,Fen
1250689,20,Arkeoloji,Sosyal > Sosyal > Arkeoloji,Sosyal
1250692,158,Oşinografi,Fen > Temel Bilimler > Oşinografi,Fen
1250692,20,Arkeoloji,Sosyal > Sosyal > Arkeoloji,Sosyal
1250705,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1250705,114,"Kimya, Uygulamalı","Fen > Temel Bilimler > Kimya, Uygulamalı",Fen
1250705,36,Biyofizik,Fen > Tıp > Biyofizik,Fen
1250705,40,Biyoteknoloji ve Uygulamalı Mikrobiyoloji,Fen > Tıp > Biyoteknoloji ve Uygulamalı Mikrobiyoloji,Fen
1250705,91,Hücre Biyolojisi,Fen > Tıp > Hücre Biyolojisi,Fen
1250773,28,"Bilgisayar Bilimleri, Bilgi Sistemleri","Fen > Mühendislik > Bilgisayar Bilimleri, Bilgi Sistemleri",Fen
1250773,29,"Bilgisayar Bilimleri, Donanım ve Mimari","Fen > Mühendislik > Bilgisayar Bilimleri, Donanım ve Mimari",Fen
1250773,30,"Bilgisayar Bilimleri, Sibernitik","Fen > Mühendislik > Bilgisayar Bilimleri, Sibernitik",Fen
1250773,31,"Bilgisayar Bilimleri, Teori ve Metotlar","Fen > Mühendislik > Bilgisayar Bilimleri, Teori ve Metotlar",Fen
1250773,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen
1250773,33,"Bilgisayar Bilimleri, Yazılım Mühendisliği","Fen > Mühendislik > Bilgisayar Bilimleri, Yazılım Mühendisliği",Fen
1250777,59,Endüstri Mühendisliği,Fen > Mühendislik > Endüstri Mühendisliği,Fen
1250777,187,Taşınım Bilimi ve Teknolojisi,Fen > Mühendislik > Taşınım Bilimi ve Teknolojisi,Fen
1250777,203,"Yeşil, Sürdürülebilir Bilim ve Teknoloji","Fen > Mühendislik > Yeşil, Sürdürülebilir Bilim ve Teknoloji",Fen
1250777,97,İnşaat Mühendisliği,Fen > Mühendislik > İnşaat Mühendisliği,Fen
1250777,101,İşletme,Sosyal > Sosyal > İşletme,Sosyal
1250867,139,"Mühendislik, Biyotıp","Fen > Mühendislik > Mühendislik, Biyotıp",Fen
1250942,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen
1250942,134,Meteoroloji ve Atmosferik Bilimler,Fen > Mühendislik > Meteoroloji ve Atmosferik Bilimler,Fen
1250942,146,"Mühendislik, Petrol","Fen > Mühendislik > Mühendislik, Petrol",Fen
1250942,114,"Kimya, Uygulamalı","Fen > Temel Bilimler > Kimya, Uygulamalı",Fen
1250994,22,Asya Çalışmaları,Sosyal > Sosyal > Asya Çalışmaları,Sosyal
1250994,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1250997,22,Asya Çalışmaları,Sosyal > Sosyal > Asya Çalışmaları,Sosyal
1250997,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1250998,22,Asya Çalışmaları,Sosyal > Sosyal > Asya Çalışmaları,Sosyal
1250998,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1251000,22,Asya Çalışmaları,Sosyal > Sosyal > Asya Çalışmaları,Sosyal
1251000,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1251001,22,Asya Çalışmaları,Sosyal > Sosyal > Asya Çalışmaları,Sosyal
1251001,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1251003,22,Asya Çalışmaları,Sosyal > Sosyal > Asya Çalışmaları,Sosyal
1251003,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1251006,22,Asya Çalışmaları,Sosyal > Sosyal > Asya Çalışmaları,Sosyal
1251006,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1251013,22,Asya Çalışmaları,Sosyal > Sosyal > Asya Çalışmaları,Sosyal
1251013,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1251043,24,Balıkçılık,Fen > Temel Bilimler > Balıkçılık,Fen
1251043,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1251043,48,Deniz ve Tatlı Su Biyolojisi,Fen > Temel Bilimler > Deniz ve Tatlı Su Biyolojisi,Fen
1251043,158,Oşinografi,Fen > Temel Bilimler > Oşinografi,Fen
1251278,28,"Bilgisayar Bilimleri, Bilgi Sistemleri","Fen > Mühendislik > Bilgisayar Bilimleri, Bilgi Sistemleri",Fen
1251278,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen
1251301,151,Nükleer Bilim ve Teknolojisi,Fen > Mühendislik > Nükleer Bilim ve Teknolojisi,Fen
1251301,55,"Eğitim, Eğitim Araştırmaları","Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları",Sosyal
1251301,108,Kamu Yönetimi,Sosyal > Sosyal > Kamu Yönetimi,Sosyal
1251301,176,Siyasi Bilimler,Sosyal > Sosyal > Siyasi Bilimler,Sosyal
1251301,179,Sosyoloji,Sosyal > Sosyal > Sosyoloji,Sosyal
1251301,44,Çevre Çalışmaları,Sosyal > Sosyal > Çevre Çalışmaları,Sosyal
1251432,122,Maden İşletme ve Cevher Hazırlama,Fen > Mühendislik > Maden İşletme ve Cevher Hazırlama,Fen
1251432,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1251439,128,"Malzeme Bilimleri, Seramik","Fen > Mühendislik > Malzeme Bilimleri, Seramik",Fen
1251439,174,Sanat,Sosyal > Sosyal > Sanat,Sosyal
1251441,128,"Malzeme Bilimleri, Seramik","Fen > Mühendislik > Malzeme Bilimleri, Seramik",Fen
1251441,174,Sanat,Sosyal > Sosyal > Sanat,Sosyal
1251480,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1251480,39,Biyoloji Çeşitliliğinin Korunması,Fen > Temel Bilimler > Biyoloji Çeşitliliğinin Korunması,Fen
1251480,110,"Kimya, Analitik","Fen > Temel Bilimler > Kimya, Analitik",Fen
